
1000			2.816e-06
51000			0.000159552
101000			0.000292108
151000			0.000370766
201000			0.000508709
251000			0.00062874
301000			0.000770757
351000			0.000914685
401000			0.00105353
451000			0.00148076
501000			0.00137325
551000			0.00147706
601000			0.00205073
651000			0.00177024
701000			0.00133034
751000			0.00204372
801000			0.00218266
851000			0.00182097
901000			0.00192405
951000			0.00204639
1001000			0.00224427
1051000			0.00235797
1101000			0.00253253
1151000			0.00201347
1201000			0.00263809
1251000			0.00200427
1301000			0.00221822
1351000			0.00250082
1401000			0.0027147
1451000			0.0033527
1501000			0.00282902
1551000			0.00266162
1601000			0.00275582
1651000			0.00296185
1701000			0.00304625
1751000			0.0029884
1801000			0.00282873
1851000			0.00310077
1901000			0.00309925
1951000			0.00426286
2001000			0.00374935
2051000			0.00385851
2101000			0.00396586
2151000			0.00457257
2201000			0.00497395
2251000			0.00378051
2301000			0.00428357
2351000			0.00386491
2401000			0.00382487
2451000			0.00394297
2501000			0.00418342
2551000			0.00460452
2601000			0.00436162
2651000			0.00410635
2701000			0.00580626
2751000			0.00526623
2801000			0.00556528
2851000			0.00496261
2901000			0.00583485
2951000			0.00467921
3001000			0.00511628
3051000			0.00494466
3101000			0.00489765
3151000			0.00516866
3201000			0.00551917
3251000			0.00496206
3301000			0.00616352
3351000			0.0062728
3401000			0.00719443
3451000			0.00643534
3501000			0.00600909
3551000			0.00564706
3601000			0.00615384
3651000			0.00609014
3701000			0.00583675
3751000			0.00554971
3801000			0.00682486
3851000			0.00635647
3901000			0.00708568
3951000			0.00657132
4001000			0.00652431
4051000			0.00661885
4101000			0.00666716
4151000			0.00674179
4201000			0.00638182
4251000			0.00757282
4301000			0.00711692
4351000			0.00802564
4401000			0.00659052
4451000			0.0068126
4501000			0.00689417
4551000			0.00703888
4601000			0.00702629
4651000			0.00799379
4701000			0.00858841
4751000			0.00844345
4801000			0.00817116
4851000			0.00768873
4901000			0.00815275
4951000			0.00751074
5001000			0.00822316
5051000			0.00857313
5101000			0.00940879
5151000			0.00839315
5201000			0.00860516
5251000			0.00865504
5301000			0.00889067
5351000			0.00973321
5401000			0.00967059
5451000			0.00867241
5501000			0.00820401
5551000			0.00849497
5601000			0.00946231
5651000			0.00955473
5701000			0.00950587
5751000			0.00909289
5801000			0.0105477
5851000			0.00916338
5901000			0.0111182
5951000			0.0106488
6001000			0.00977186
6051000			0.00939978
6101000			0.0107786
6151000			0.00953206
6201000			0.0103878
6251000			0.0105401
6301000			0.0106318
6351000			0.0105253
6401000			0.00984993
6451000			0.0109359
6501000			0.0130871
6551000			0.011422
6601000			0.0102243
6651000			0.0102321
6701000			0.0119283
6751000			0.0125562
6801000			0.0129755
6851000			0.0112255
6901000			0.0113988
6951000			0.0107545
7001000			0.012246
7051000			0.0123565
7101000			0.0110382
7151000			0.0110155
7201000			0.0110222
7251000			0.0121831
7301000			0.0122897
7351000			0.0110808
7401000			0.0113853
7451000			0.0113635
7501000			0.0121433
7551000			0.0121542
7601000			0.0120365
7651000			0.0118225
7701000			0.0114675
7751000			0.0128496
7801000			0.0130913
7851000			0.0119085
7901000			0.0119523
7951000			0.0147876
8001000			0.0135043
8051000			0.0130434
8101000			0.0125255
8151000			0.0130205
8201000			0.0129889
8251000			0.0127972
8301000			0.0130401
8351000			0.0163729
8401000			0.0139708
8451000			0.0142036
8501000			0.012945
8551000			0.0125992
8601000			0.0124364
8651000			0.0142729
8701000			0.0129137
8751000			0.0130657
8801000			0.0138203
8851000			0.0135959
8901000			0.0130359
8951000			0.0135757
9001000			0.0135999
9051000			0.0137606
9101000			0.0141623
9151000			0.0139302
9201000			0.0140891
9251000			0.0142267
9301000			0.0133823
9351000			0.0145162
9401000			0.0148676
9451000			0.0172761
9501000			0.0155863
9551000			0.0158742
9601000			0.0144675
9651000			0.0143505
9701000			0.0162901
9751000			0.0148014
9801000			0.0144391
9851000			0.016034
9901000			0.0163387
9951000			0.0149582
10001000			0.0148022
10051000			0.0181232
10101000			0.0151251
10151000			0.0149375
10201000			0.0163068
10251000			0.0172139
10301000			0.0159892
10351000			0.0175692
10401000			0.0177649
10451000			0.0164044
10501000			0.0167367
10551000			0.017165
10601000			0.01598
10651000			0.0171078
10701000			0.0170495
10751000			0.0161851
10801000			0.0190341
10851000			0.0195167
10901000			0.0191316
10951000			0.0165603
11001000			0.0190677
11051000			0.016458
11101000			0.0168262
11151000			0.0184184
11201000			0.0166396
11251000			0.0164441
11301000			0.0181557
11351000			0.0170548
11401000			0.0167912
11451000			0.0185672
11501000			0.0170829
11551000			0.0180249
11601000			0.0176557
11651000			0.0182291
11701000			0.0175513
11751000			0.0235382
11801000			0.0194586
11851000			0.0189383
11901000			0.0191703
11951000			0.0196355
12001000			0.0174582
12051000			0.0216669
12101000			0.0175042
12151000			0.0182871
12201000			0.0198861
12251000			0.0187753
12301000			0.0185016
12351000			0.0211189
12401000			0.0181426
12451000			0.0186908
12501000			0.0202442
12551000			0.0186734
12601000			0.0187611
12651000			0.0207435
12701000			0.0187257
12751000			0.0210941
12801000			0.0215081
12851000			0.019333
12901000			0.0213058
12951000			0.0190723
13001000			0.021287
13051000			0.0210036
13101000			0.0192582
13151000			0.0223711
13201000			0.019896
13251000			0.0196312
13301000			0.0219255
13351000			0.0205073
13401000			0.0237095
13451000			0.0210864
13501000			0.0200279
13551000			0.0226422
13601000			0.0223808
13651000			0.0220016
13701000			0.0208967
13751000			0.0205393
13801000			0.0232233
13851000			0.0204419
13901000			0.0222753
13951000			0.0215066
14001000			0.0240864
14051000			0.0216107
14101000			0.0221294
14151000			0.021651
14201000			0.0213867
14251000			0.0225268
14301000			0.0206782
14351000			0.0231874
14401000			0.0209874
14451000			0.0211861
14501000			0.0232684
14551000			0.0213794
14601000			0.0240224
14651000			0.0216801
14701000			0.0237741
14751000			0.0219045
14801000			0.0224625
14851000			0.0233245
14901000			0.0219328
14951000			0.0240587
15001000			0.0223766
15051000			0.0249097
15101000			0.0219821
15151000			0.0253236
15201000			0.0221925
15251000			0.0226225
15301000			0.0249264
15351000			0.0229746
