1000			1.202e-06
51000			5.5975e-05
101000			0.000118487
151000			0.000186372
201000			0.00024844
251000			0.000338208
301000			0.000414518
351000			0.000492922
401000			0.000578663
451000			0.00064476
501000			0.000737509
551000			0.000800507
601000			0.00049291
651000			0.000943991
701000			0.000658457
751000			0.00115035
801000			0.00116929
851000			0.00129933
901000			0.000934088
951000			0.00108051
1001000			0.00112156
1051000			0.00122394
1101000			0.00123214
1151000			0.0013449
1201000			0.00141197
1251000			0.00152024
1301000			0.00158759
1351000			0.00125625
1401000			0.00132316
1451000			0.00142102
1501000			0.00155198
1551000			0.00158989
1601000			0.00166482
1651000			0.00178468
1701000			0.00185461
1751000			0.00148918
1801000			0.00203766
1851000			0.00210012
1901000			0.00186133
1951000			0.00197769
2001000			0.00211117
2051000			0.00211406
2101000			0.00223902
2151000			0.0022998
2201000			0.00196427
2251000			0.00189328
2301000			0.00254904
2351000			0.00209832
2401000			0.00223145
2451000			0.00232236
2501000			0.00241569
2551000			0.00252044
2601000			0.00262973
2651000			0.00256753
2701000			0.0025651
2751000			0.00269334
2801000			0.0028006
2851000			0.0028281
2901000			0.00251042
2951000			0.00311901
3001000			0.00269068
3051000			0.00271379
3101000			0.00288
3151000			0.00291681
3201000			0.00265329
3251000			0.00330263
3301000			0.00333974
3351000			0.00339911
3401000			0.00313865
3451000			0.00316228
3501000			0.00328132
3551000			0.00332878
3601000			0.00332341
3651000			0.00333989
3701000			0.00327813
3751000			0.00346153
3801000			0.00313637
3851000			0.00355664
3901000			0.00325075
3951000			0.0034261
4001000			0.00408867
4051000			0.00380099
4101000			0.00382757
4151000			0.00390747
4201000			0.00411448
4251000			0.00418024
4301000			0.00434709
4351000			0.00362558
4401000			0.00369098
4451000			0.00381949
4501000			0.00388275
4551000			0.00404138
4601000			0.00447093
4651000			0.00406411
4701000			0.00455649
4751000			0.0045418
4801000			0.004674
4851000			0.0047564
4901000			0.00441923
4951000			0.00460084
5001000			0.00746172
5051000			0.00766834
5101000			0.0078562
5151000			0.00585221
5201000			0.00590836
5251000			0.00595438
5301000			0.00614867
5351000			0.00623945
5401000			0.00640882
5451000			0.00534077
5501000			0.00491564
5551000			0.00556879
5601000			0.00507091
5651000			0.00510791
5701000			0.00499605
5751000			0.00566696
5801000			0.00514031
5851000			0.00528286
5901000			0.00521446
5951000			0.00576739
6001000			0.00583702
6051000			0.00588606
6101000			0.00549637
6151000			0.00570692
6201000			0.00541146
6251000			0.00529353
6301000			0.00562928
6351000			0.00513019
6401000			0.00603972
6451000			0.00606825
6501000			0.00627365
6551000			0.00575878
6601000			0.00564598
6651000			0.00554632
6701000			0.00561496
6751000			0.00568231
6801000			0.00581895
6851000			0.00640244
6901000			0.00649345
6951000			0.00650786
7001000			0.00615145
7051000			0.00570162
7101000			0.00581173
7151000			0.00584125
7201000			0.00662404
7251000			0.00714388
7301000			0.00679781
7351000			0.00676601
7401000			0.00747973
7451000			0.0114445
7501000			0.00865304
7551000			0.00858552
7601000			0.00881868
7651000			0.00894131
7701000			0.00828796
7751000			0.0075296
7801000			0.00765277
7851000			0.0070531
7901000			0.00726242
7951000			0.00700964
8001000			0.00710011
8051000			0.00667684
8101000			0.00653685
8151000			0.00759148
8201000			0.00728528
8251000			0.00728291
8301000			0.0123859
8351000			0.0127266
8401000			0.00946216
8451000			0.00925981
8501000			0.00868009
8551000			0.00793441
8601000			0.00744856
8651000			0.0082572
8701000			0.00803298
8751000			0.00728987
8801000			0.00740153
8851000			0.00815605
8901000			0.00811413
8951000			0.00817323
9001000			0.0139995
9051000			0.0141172
9101000			0.0101368
9151000			0.00796802
9201000			0.00800429
9251000			0.0086768
9301000			0.00781667
9351000			0.00829342
9401000			0.00821564
9451000			0.00814249
9501000			0.00808023
9551000			0.00876491
9601000			0.00879378
9651000			0.00791722
9701000			0.00805197
9751000			0.00851671
9801000			0.00865981
9851000			0.00926406
9901000			0.00890081
9951000			0.00814172
10001000			0.00858145
10051000			0.008506
10101000			0.00954412
10151000			0.00940397
10201000			0.00889251
10251000			0.00841354
10301000			0.00888266
10351000			0.0095461
10401000			0.00924599
10451000			0.00942604
10501000			0.00912602
10551000			0.00878645
10601000			0.00961114
10651000			0.00959176
10701000			0.0100055
10751000			0.0153888
10801000			0.0114856
10851000			0.0103768
10901000			0.0102921
10951000			0.00958736
11001000			0.00972789
11051000			0.0106472
11101000			0.00935888
11151000			0.010038
11201000			0.010413
11251000			0.00917688
11301000			0.00944775
11351000			0.00950788
11401000			0.0107084
11451000			0.0101334
11501000			0.0173537
11551000			0.0123914
11601000			0.0128107
11651000			0.00983022
11701000			0.0107719
11751000			0.0102708
11801000			0.00986243
11851000			0.00971424
11901000			0.0102967
11951000			0.0105937
12001000			0.0105107
12051000			0.0098055
12101000			0.0109189
12151000			0.0110617
12201000			0.0104149
12251000			0.010393
12301000			0.01015
12351000			0.0110076
12401000			0.0110064
12451000			0.0179557
12501000			0.0133209
12551000			0.0120709
12601000			0.0112812
12651000			0.0114428
12701000			0.0107374
12751000			0.0108127
12801000			0.0110428
12851000			0.0109076
12901000			0.0195041
12951000			0.0136537
13001000			0.0139343
13051000			0.0112424
13101000			0.0140428
13151000			0.014049
13201000			0.013565
13251000			0.01352
13301000			0.0145203
13351000			0.0139649
13401000			0.0147283
13451000			0.0140365
13501000			0.0114502
13551000			0.0142483
13601000			0.0145243
13651000			0.0144979
13701000			0.0125726
13751000			0.0117486
13801000			0.0115784
13851000			0.0117146
13901000			0.0120762
13951000			0.012462
14001000			0.0213288
14051000			0.0134524
14101000			0.0125661
14151000			0.0123985
14201000			0.014089
14251000			0.0131008
14301000			0.0258357
14351000			0.0212242
14401000			0.0159251
14451000			0.0150755
14501000			0.015232
14551000			0.0121773
14601000			0.0120678
14651000			0.0126771
14701000			0.0122763
14751000			0.0121128
14801000			0.0134746
14851000			0.0133616
14901000			0.0118925
14951000			0.0126094
